area_code,area,country_group_code,country_group,m49_code,iso2_code,iso3_code,wb_group2021,domain_code,domain,element_code,element,item_code_fao,item,year_code,year,unit,value,flag,flag_description,population,agriculture_production_value_per_capita
251,Zambia,5100,Africa,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,3837288,A,"Aggregate, may include official, semi-official, estimated or calculated data",16363449,234.5
251,Zambia,5100,Africa,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,5230291,A,"Aggregate, may include official, semi-official, estimated or calculated data",16853608,310.34
251,Zambia,5100,Africa,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,5432265,A,"Aggregate, may include official, semi-official, estimated or calculated data",17351714,313.07
251,Zambia,5101,Eastern Africa,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,3256301,A,"Aggregate, may include official, semi-official, estimated or calculated data",15399793,211.45
251,Zambia,5101,Eastern Africa,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,2889490,A,"Aggregate, may include official, semi-official, estimated or calculated data",15879370,181.97
251,Zambia,5101,Eastern Africa,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,3837288,A,"Aggregate, may include official, semi-official, estimated or calculated data",16363449,234.5
251,Zambia,5101,Eastern Africa,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,5230291,A,"Aggregate, may include official, semi-official, estimated or calculated data",16853608,310.34
251,Zambia,5101,Eastern Africa,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,5432265,A,"Aggregate, may include official, semi-official, estimated or calculated data",17351714,313.07
251,Zambia,5802,Land Locked Developing Countries,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,3256301,A,"Aggregate, may include official, semi-official, estimated or calculated data",15399793,211.45
251,Zambia,5802,Land Locked Developing Countries,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,2889490,A,"Aggregate, may include official, semi-official, estimated or calculated data",15879370,181.97
251,Zambia,5802,Land Locked Developing Countries,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,3837288,A,"Aggregate, may include official, semi-official, estimated or calculated data",16363449,234.5
251,Zambia,5802,Land Locked Developing Countries,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,5230291,A,"Aggregate, may include official, semi-official, estimated or calculated data",16853608,310.34
251,Zambia,5802,Land Locked Developing Countries,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,5432265,A,"Aggregate, may include official, semi-official, estimated or calculated data",17351714,313.07
251,Zambia,5801,Least Developed Countries,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,3256301,A,"Aggregate, may include official, semi-official, estimated or calculated data",15399793,211.45
251,Zambia,5801,Least Developed Countries,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,2889490,A,"Aggregate, may include official, semi-official, estimated or calculated data",15879370,181.97
251,Zambia,5801,Least Developed Countries,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,3837288,A,"Aggregate, may include official, semi-official, estimated or calculated data",16363449,234.5
251,Zambia,5801,Least Developed Countries,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,5230291,A,"Aggregate, may include official, semi-official, estimated or calculated data",16853608,310.34
251,Zambia,5801,Least Developed Countries,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,5432265,A,"Aggregate, may include official, semi-official, estimated or calculated data",17351714,313.07
251,Zambia,5859,Lower-middle-income economies,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,3256301,A,"Aggregate, may include official, semi-official, estimated or calculated data",15399793,211.45
251,Zambia,5859,Lower-middle-income economies,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,2889490,A,"Aggregate, may include official, semi-official, estimated or calculated data",15879370,181.97
251,Zambia,5859,Lower-middle-income economies,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,3837288,A,"Aggregate, may include official, semi-official, estimated or calculated data",16363449,234.5
251,Zambia,5859,Lower-middle-income economies,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,5230291,A,"Aggregate, may include official, semi-official, estimated or calculated data",16853608,310.34
251,Zambia,5859,Lower-middle-income economies,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,5432265,A,"Aggregate, may include official, semi-official, estimated or calculated data",17351714,313.07
251,Zambia,5817,Net Food Importing Developing Countries,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,3256301,A,"Aggregate, may include official, semi-official, estimated or calculated data",15399793,211.45
251,Zambia,5817,Net Food Importing Developing Countries,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,2889490,A,"Aggregate, may include official, semi-official, estimated or calculated data",15879370,181.97
251,Zambia,5817,Net Food Importing Developing Countries,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,3837288,A,"Aggregate, may include official, semi-official, estimated or calculated data",16363449,234.5
251,Zambia,5817,Net Food Importing Developing Countries,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,5230291,A,"Aggregate, may include official, semi-official, estimated or calculated data",16853608,310.34
251,Zambia,5817,Net Food Importing Developing Countries,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,5432265,A,"Aggregate, may include official, semi-official, estimated or calculated data",17351714,313.07
251,Zambia,5849,Non-Annex I countries,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,3256301,A,"Aggregate, may include official, semi-official, estimated or calculated data",15399793,211.45
251,Zambia,5849,Non-Annex I countries,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,2889490,A,"Aggregate, may include official, semi-official, estimated or calculated data",15879370,181.97
251,Zambia,5849,Non-Annex I countries,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,3837288,A,"Aggregate, may include official, semi-official, estimated or calculated data",16363449,234.5
251,Zambia,5849,Non-Annex I countries,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,5230291,A,"Aggregate, may include official, semi-official, estimated or calculated data",16853608,310.34
251,Zambia,5849,Non-Annex I countries,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,5432265,A,"Aggregate, may include official, semi-official, estimated or calculated data",17351714,313.07
251,Zambia,420,Sub-Saharan Africa,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,3256301,A,"Aggregate, may include official, semi-official, estimated or calculated data",15399793,211.45
251,Zambia,420,Sub-Saharan Africa,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,2889490,A,"Aggregate, may include official, semi-official, estimated or calculated data",15879370,181.97
251,Zambia,420,Sub-Saharan Africa,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,3837288,A,"Aggregate, may include official, semi-official, estimated or calculated data",16363449,234.5
251,Zambia,420,Sub-Saharan Africa,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,5230291,A,"Aggregate, may include official, semi-official, estimated or calculated data",16853608,310.34
251,Zambia,420,Sub-Saharan Africa,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,5432265,A,"Aggregate, may include official, semi-official, estimated or calculated data",17351714,313.07
251,Zambia,5810,Sub-Saharan Africa (including Sudan),894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,3256301,A,"Aggregate, may include official, semi-official, estimated or calculated data",15399793,211.45
251,Zambia,5810,Sub-Saharan Africa (including Sudan),894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,2889490,A,"Aggregate, may include official, semi-official, estimated or calculated data",15879370,181.97
251,Zambia,5810,Sub-Saharan Africa (including Sudan),894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,3837288,A,"Aggregate, may include official, semi-official, estimated or calculated data",16363449,234.5
251,Zambia,5810,Sub-Saharan Africa (including Sudan),894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,5230291,A,"Aggregate, may include official, semi-official, estimated or calculated data",16853608,310.34
251,Zambia,5810,Sub-Saharan Africa (including Sudan),894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,5432265,A,"Aggregate, may include official, semi-official, estimated or calculated data",17351714,313.07
251,Zambia,5000,World,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,3256301,A,"Aggregate, may include official, semi-official, estimated or calculated data",15399793,211.45
251,Zambia,5000,World,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,2889490,A,"Aggregate, may include official, semi-official, estimated or calculated data",15879370,181.97
251,Zambia,5000,World,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,3837288,A,"Aggregate, may include official, semi-official, estimated or calculated data",16363449,234.5
251,Zambia,5000,World,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,5230291,A,"Aggregate, may include official, semi-official, estimated or calculated data",16853608,310.34
251,Zambia,5000,World,894,ZM,ZMB,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,5432265,A,"Aggregate, may include official, semi-official, estimated or calculated data",17351714,313.07
255,Belgium,5848,Annex I countries,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,8727329,A,"Aggregate, may include official, semi-official, estimated or calculated data",11209057,778.6
255,Belgium,5848,Annex I countries,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,8572538,A,"Aggregate, may include official, semi-official, estimated or calculated data",11274196,760.37
255,Belgium,5848,Annex I countries,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,8378502,A,"Aggregate, may include official, semi-official, estimated or calculated data",11331422,739.4
255,Belgium,5848,Annex I countries,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,8688553,A,"Aggregate, may include official, semi-official, estimated or calculated data",11375158,763.82
255,Belgium,5848,Annex I countries,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,8087933,A,"Aggregate, may include official, semi-official, estimated or calculated data",11427054,707.79
255,Belgium,5400,Europe,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,8727329,A,"Aggregate, may include official, semi-official, estimated or calculated data",11209057,778.6
255,Belgium,5400,Europe,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,8572538,A,"Aggregate, may include official, semi-official, estimated or calculated data",11274196,760.37
255,Belgium,5400,Europe,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,8378502,A,"Aggregate, may include official, semi-official, estimated or calculated data",11331422,739.4
255,Belgium,5400,Europe,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,8688553,A,"Aggregate, may include official, semi-official, estimated or calculated data",11375158,763.82
255,Belgium,5400,Europe,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,8087933,A,"Aggregate, may include official, semi-official, estimated or calculated data",11427054,707.79
255,Belgium,5707,European Union (27),56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,8727329,A,"Aggregate, may include official, semi-official, estimated or calculated data",11209057,778.6
255,Belgium,5707,European Union (27),56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,8572538,A,"Aggregate, may include official, semi-official, estimated or calculated data",11274196,760.37
255,Belgium,5707,European Union (27),56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,8378502,A,"Aggregate, may include official, semi-official, estimated or calculated data",11331422,739.4
255,Belgium,5707,European Union (27),56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,8688553,A,"Aggregate, may include official, semi-official, estimated or calculated data",11375158,763.82
255,Belgium,5707,European Union (27),56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,8087933,A,"Aggregate, may include official, semi-official, estimated or calculated data",11427054,707.79
255,Belgium,5706,European Union (28),56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,8727329,A,"Aggregate, may include official, semi-official, estimated or calculated data",11209057,778.6
255,Belgium,5706,European Union (28),56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,8572538,A,"Aggregate, may include official, semi-official, estimated or calculated data",11274196,760.37
255,Belgium,5706,European Union (28),56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,8378502,A,"Aggregate, may include official, semi-official, estimated or calculated data",11331422,739.4
255,Belgium,5706,European Union (28),56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,8688553,A,"Aggregate, may include official, semi-official, estimated or calculated data",11375158,763.82
255,Belgium,5706,European Union (28),56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,8087933,A,"Aggregate, may include official, semi-official, estimated or calculated data",11427054,707.79
255,Belgium,9010,High-income economies,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,8727329,A,"Aggregate, may include official, semi-official, estimated or calculated data",11209057,778.6
255,Belgium,9010,High-income economies,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,8572538,A,"Aggregate, may include official, semi-official, estimated or calculated data",11274196,760.37
255,Belgium,9010,High-income economies,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,8378502,A,"Aggregate, may include official, semi-official, estimated or calculated data",11331422,739.4
255,Belgium,9010,High-income economies,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,8688553,A,"Aggregate, may include official, semi-official, estimated or calculated data",11375158,763.82
255,Belgium,9010,High-income economies,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,8087933,A,"Aggregate, may include official, semi-official, estimated or calculated data",11427054,707.79
255,Belgium,5208,Northern America and Europe,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,8727329,A,"Aggregate, may include official, semi-official, estimated or calculated data",11209057,778.6
255,Belgium,5208,Northern America and Europe,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,8572538,A,"Aggregate, may include official, semi-official, estimated or calculated data",11274196,760.37
255,Belgium,5208,Northern America and Europe,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,8378502,A,"Aggregate, may include official, semi-official, estimated or calculated data",11331422,739.4
255,Belgium,5208,Northern America and Europe,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,8688553,A,"Aggregate, may include official, semi-official, estimated or calculated data",11375158,763.82
255,Belgium,5208,Northern America and Europe,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,8087933,A,"Aggregate, may include official, semi-official, estimated or calculated data",11427054,707.79
255,Belgium,5873,OECD,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,8727329,A,"Aggregate, may include official, semi-official, estimated or calculated data",11209057,778.6
255,Belgium,5873,OECD,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,8572538,A,"Aggregate, may include official, semi-official, estimated or calculated data",11274196,760.37
255,Belgium,5873,OECD,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,8378502,A,"Aggregate, may include official, semi-official, estimated or calculated data",11331422,739.4
255,Belgium,5873,OECD,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,8688553,A,"Aggregate, may include official, semi-official, estimated or calculated data",11375158,763.82
255,Belgium,5873,OECD,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,8087933,A,"Aggregate, may include official, semi-official, estimated or calculated data",11427054,707.79
255,Belgium,5404,Western Europe,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,8727329,A,"Aggregate, may include official, semi-official, estimated or calculated data",11209057,778.6
255,Belgium,5404,Western Europe,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,8572538,A,"Aggregate, may include official, semi-official, estimated or calculated data",11274196,760.37
255,Belgium,5404,Western Europe,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,8378502,A,"Aggregate, may include official, semi-official, estimated or calculated data",11331422,739.4
255,Belgium,5404,Western Europe,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,8688553,A,"Aggregate, may include official, semi-official, estimated or calculated data",11375158,763.82
255,Belgium,5404,Western Europe,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,8087933,A,"Aggregate, may include official, semi-official, estimated or calculated data",11427054,707.79
255,Belgium,5000,World,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,8727329,A,"Aggregate, may include official, semi-official, estimated or calculated data",11209057,778.6
255,Belgium,5000,World,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,8572538,A,"Aggregate, may include official, semi-official, estimated or calculated data",11274196,760.37
255,Belgium,5000,World,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,8378502,A,"Aggregate, may include official, semi-official, estimated or calculated data",11331422,739.4
255,Belgium,5000,World,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,8688553,A,"Aggregate, may include official, semi-official, estimated or calculated data",11375158,763.82
255,Belgium,5000,World,56,BE,BEL,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,8087933,A,"Aggregate, may include official, semi-official, estimated or calculated data",11427054,707.79
256,Luxembourg,5848,Annex I countries,442,LU,LUX,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,257143,A,"Aggregate, may include official, semi-official, estimated or calculated data",556319,462.22
256,Luxembourg,5848,Annex I countries,442,LU,LUX,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,269315,A,"Aggregate, may include official, semi-official, estimated or calculated data",569604,472.81
256,Luxembourg,5848,Annex I countries,442,LU,LUX,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,264681,A,"Aggregate, may include official, semi-official, estimated or calculated data",582014,454.77
256,Luxembourg,5848,Annex I countries,442,LU,LUX,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,272067,A,"Aggregate, may include official, semi-official, estimated or calculated data",596336,456.23
256,Luxembourg,5848,Annex I countries,442,LU,LUX,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,294426,A,"Aggregate, may include official, semi-official, estimated or calculated data",607950,484.29
256,Luxembourg,5400,Europe,442,LU,LUX,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,257143,A,"Aggregate, may include official, semi-official, estimated or calculated data",556319,462.22
256,Luxembourg,5400,Europe,442,LU,LUX,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,269315,A,"Aggregate, may include official, semi-official, estimated or calculated data",569604,472.81
256,Luxembourg,5400,Europe,442,LU,LUX,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,264681,A,"Aggregate, may include official, semi-official, estimated or calculated data",582014,454.77
